,Like or not like,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,trac_href,analysis_url,duration_ms,time_signature
252,0,0.706,0.459,8,-11.009,1,0.0821,0.087,0,0.0573,0.648,96.02,'0ZlnolYEamcINEr3xiFShn','spotify:track:0ZlnolYEamcINEr3xiFShn','https://api.spotify.com/v1/tracks/0ZlnolYEamcINEr3xiFShn','https://api.spotify.com/v1/audio-analysis/0ZlnolYEamcINEr3xiFShn',233991,4
253,0,0.636,0.599,10,-6.008,0,0.135,0.0618,0,0.235,0.41,136.118,'1jj4nogJ8MKNSN2DwguoQc','spotify:track:1jj4nogJ8MKNSN2DwguoQc','https://api.spotify.com/v1/tracks/1jj4nogJ8MKNSN2DwguoQc','https://api.spotify.com/v1/audio-analysis/1jj4nogJ8MKNSN2DwguoQc',216453,4
254,0,0.658,0.711,5,-2.115,0,0.0713,0.648,0,0.15,0.557,96.003,'6bRX3IbU0JXoiGsElAMjuG','spotify:track:6bRX3IbU0JXoiGsElAMjuG','https://api.spotify.com/v1/tracks/6bRX3IbU0JXoiGsElAMjuG','https://api.spotify.com/v1/audio-analysis/6bRX3IbU0JXoiGsElAMjuG',264080,4
255,0,0.804,0.539,10,-6.1,0,0.386,0.727,0,0.118,0.506,114.917,'0gAHp1CbxhmmQ28Xl3vauV','spotify:track:0gAHp1CbxhmmQ28Xl3vauV','https://api.spotify.com/v1/tracks/0gAHp1CbxhmmQ28Xl3vauV','https://api.spotify.com/v1/audio-analysis/0gAHp1CbxhmmQ28Xl3vauV',216293,4
256,0,0.76,0.579,1,-7.759,1,0.0617,0.325,0,0.118,0.541,129.881,'6OBubkgv8scpMi89nOkT4r','spotify:track:6OBubkgv8scpMi89nOkT4r','https://api.spotify.com/v1/tracks/6OBubkgv8scpMi89nOkT4r','https://api.spotify.com/v1/audio-analysis/6OBubkgv8scpMi89nOkT4r',162465,4
257,0,0.776,0.821,9,-2.498,0,0.0339,0.00891,0.0874,0.0501,0.643,99.024,'6iV0h6j3UK0qauVj0nB6eZ','spotify:track:6iV0h6j3UK0qauVj0nB6eZ','https://api.spotify.com/v1/tracks/6iV0h6j3UK0qauVj0nB6eZ','https://api.spotify.com/v1/audio-analysis/6iV0h6j3UK0qauVj0nB6eZ',176970,4
258,0,0.709,0.558,6,-9.233,1,0.0943,0.126,0.00294,0.113,0.517,146.051,'4FrFbiQWCxPwJo6QpXINGX','spotify:track:4FrFbiQWCxPwJo6QpXINGX','https://api.spotify.com/v1/tracks/4FrFbiQWCxPwJo6QpXINGX','https://api.spotify.com/v1/audio-analysis/4FrFbiQWCxPwJo6QpXINGX',200490,4
259,0,0.817,0.715,5,-6.601,0,0.191,0.181,2.50E-06,0.137,0.824,97.973,'53fb550T9uLPFd0PjjqNvQ','spotify:track:53fb550T9uLPFd0PjjqNvQ','https://api.spotify.com/v1/tracks/53fb550T9uLPFd0PjjqNvQ','https://api.spotify.com/v1/audio-analysis/53fb550T9uLPFd0PjjqNvQ',233067,4
260,0,0.74,0.797,10,-5.068,0,0.197,0.0822,0,0.149,0.512,140.015,'55EXyxYNw1DMY16kjXwoPW','spotify:track:55EXyxYNw1DMY16kjXwoPW','https://api.spotify.com/v1/tracks/55EXyxYNw1DMY16kjXwoPW','https://api.spotify.com/v1/audio-analysis/55EXyxYNw1DMY16kjXwoPW',210155,4
261,0,0.797,0.507,1,-9.214,1,0.0694,0.308,0,0.108,0.434,102.069,'4PZ4xyWBCCJqAeWI8uSLca','spotify:track:4PZ4xyWBCCJqAeWI8uSLca','https://api.spotify.com/v1/tracks/4PZ4xyWBCCJqAeWI8uSLca','https://api.spotify.com/v1/audio-analysis/4PZ4xyWBCCJqAeWI8uSLca',169604,4
262,0,0.824,0.711,6,-7.279,1,0.222,0.209,4.14E-05,0.144,0.659,130.027,'7xsktt3inEVSrjzPg5S0ce','spotify:track:7xsktt3inEVSrjzPg5S0ce','https://api.spotify.com/v1/tracks/7xsktt3inEVSrjzPg5S0ce','https://api.spotify.com/v1/audio-analysis/7xsktt3inEVSrjzPg5S0ce',191720,4
263,0,0.895,0.49,10,-10.31,0,0.251,0.0125,0.00101,0.142,0.248,83.508,'24BSTATmWEmrPOgEM17bfN','spotify:track:24BSTATmWEmrPOgEM17bfN','https://api.spotify.com/v1/tracks/24BSTATmWEmrPOgEM17bfN','https://api.spotify.com/v1/audio-analysis/24BSTATmWEmrPOgEM17bfN',227727,4
264,0,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.166,140.171,'51Nwg5wCDDiqcTntgJUlLo','spotify:track:51Nwg5wCDDiqcTntgJUlLo','https://api.spotify.com/v1/tracks/51Nwg5wCDDiqcTntgJUlLo','https://api.spotify.com/v1/audio-analysis/51Nwg5wCDDiqcTntgJUlLo',219759,4
265,0,0.655,0.683,5,-6.259,0,0.047,0.0247,0,0.31,0.404,120.984,'6PZXuNz6BVlL3rT5dwdFWm','spotify:track:6PZXuNz6BVlL3rT5dwdFWm','https://api.spotify.com/v1/tracks/6PZXuNz6BVlL3rT5dwdFWm','https://api.spotify.com/v1/audio-analysis/6PZXuNz6BVlL3rT5dwdFWm',235686,4
266,0,0.743,0.72,11,-5.175,0,0.0865,0.248,0,0.096,0.418,123.994,'5W3UniuRMkHHIpaiQo1hAW','spotify:track:5W3UniuRMkHHIpaiQo1hAW','https://api.spotify.com/v1/tracks/5W3UniuRMkHHIpaiQo1hAW','https://api.spotify.com/v1/audio-analysis/5W3UniuRMkHHIpaiQo1hAW',245723,4
267,0,0.419,0.655,0,-6.679,1,0.247,0.0571,0,0.0962,0.349,76.835,'1qkOUznyv9oFVFBXASEeED','spotify:track:1qkOUznyv9oFVFBXASEeED','https://api.spotify.com/v1/tracks/1qkOUznyv9oFVFBXASEeED','https://api.spotify.com/v1/audio-analysis/1qkOUznyv9oFVFBXASEeED',215297,3
268,0,0.723,0.628,5,-6.611,1,0.302,0.119,0,0.307,0.58,98.082,'7spXkqfAXJEgr2e9vNXJqS','spotify:track:7spXkqfAXJEgr2e9vNXJqS','https://api.spotify.com/v1/tracks/7spXkqfAXJEgr2e9vNXJqS','https://api.spotify.com/v1/audio-analysis/7spXkqfAXJEgr2e9vNXJqS',207690,4
269,0,0.391,0.78,9,-4.198,0,0.294,0.179,0,0.322,0.542,172.043,'6mz5iJCWkePS2BHbOthZwv','spotify:track:6mz5iJCWkePS2BHbOthZwv','https://api.spotify.com/v1/tracks/6mz5iJCWkePS2BHbOthZwv','https://api.spotify.com/v1/audio-analysis/6mz5iJCWkePS2BHbOthZwv',246903,4
270,0,0.777,0.473,6,-11.115,1,0.0458,0.0145,4.11E-06,0.119,0.543,124.694,'6cIGqZH5pAnK4JBR8LbYWa','spotify:track:6cIGqZH5pAnK4JBR8LbYWa','https://api.spotify.com/v1/tracks/6cIGqZH5pAnK4JBR8LbYWa','https://api.spotify.com/v1/audio-analysis/6cIGqZH5pAnK4JBR8LbYWa',202207,4
271,0,0.613,0.437,7,-10.754,0,0.103,0.208,0,0.111,0.147,100.005,'6mbqJbbbfj2RcAMMlmWCKA','spotify:track:6mbqJbbbfj2RcAMMlmWCKA','https://api.spotify.com/v1/tracks/6mbqJbbbfj2RcAMMlmWCKA','https://api.spotify.com/v1/audio-analysis/6mbqJbbbfj2RcAMMlmWCKA',292800,4
272,0,0.64,0.428,8,-6.154,1,0.0749,0.0454,0.000449,0.171,0.178,110,'37CZPVYi5vOIZQl55Z6HBt','spotify:track:37CZPVYi5vOIZQl55Z6HBt','https://api.spotify.com/v1/tracks/37CZPVYi5vOIZQl55Z6HBt','https://api.spotify.com/v1/audio-analysis/37CZPVYi5vOIZQl55Z6HBt',174049,4
273,0,0.764,0.924,2,-2.1,1,0.193,0.0468,0,0.157,0.636,102.026,'2IiHfA6C4mQWBALaKiihg1','spotify:track:2IiHfA6C4mQWBALaKiihg1','https://api.spotify.com/v1/tracks/2IiHfA6C4mQWBALaKiihg1','https://api.spotify.com/v1/audio-analysis/2IiHfA6C4mQWBALaKiihg1',189991,4
274,0,0.634,0.818,10,-2.662,0,0.302,0.391,0,0.112,0.672,99.969,'4B9mGQLVvNmu6VmPlx7rw4','spotify:track:4B9mGQLVvNmu6VmPlx7rw4','https://api.spotify.com/v1/tracks/4B9mGQLVvNmu6VmPlx7rw4','https://api.spotify.com/v1/audio-analysis/4B9mGQLVvNmu6VmPlx7rw4',192052,4
275,0,0.779,0.45,7,-8.512,1,0.378,0.186,0,0.168,0.224,109.986,'6SGRj0VaiLX3U1ZowCYdRO','spotify:track:6SGRj0VaiLX3U1ZowCYdRO','https://api.spotify.com/v1/tracks/6SGRj0VaiLX3U1ZowCYdRO','https://api.spotify.com/v1/audio-analysis/6SGRj0VaiLX3U1ZowCYdRO',283664,4
276,0,0.474,0.522,10,-10.637,0,0.429,0.151,0,0.111,0.231,190.199,'5ppL23RhFlF8fTcU2K6uuW','spotify:track:5ppL23RhFlF8fTcU2K6uuW','https://api.spotify.com/v1/tracks/5ppL23RhFlF8fTcU2K6uuW','https://api.spotify.com/v1/audio-analysis/5ppL23RhFlF8fTcU2K6uuW',286920,4
277,0,0.495,0.588,7,-7.867,0,0.19,0.0241,0,0.0715,0.356,145.661,'5zP7ZAZTpjN0331QaXDek0','spotify:track:5zP7ZAZTpjN0331QaXDek0','https://api.spotify.com/v1/tracks/5zP7ZAZTpjN0331QaXDek0','https://api.spotify.com/v1/audio-analysis/5zP7ZAZTpjN0331QaXDek0',268973,4
278,0,0.707,0.692,11,-3.378,1,0.138,0.0109,0,0.698,0.435,169.978,'67qS6XOsbatv8FTb07idXn','spotify:track:67qS6XOsbatv8FTb07idXn','https://api.spotify.com/v1/tracks/67qS6XOsbatv8FTb07idXn','https://api.spotify.com/v1/audio-analysis/67qS6XOsbatv8FTb07idXn',217373,4
279,0,0.492,0.529,4,-8.232,0,0.1,0.00983,0,0.133,0.102,108.165,'22KhESNLwQsaZx1giOHYja','spotify:track:22KhESNLwQsaZx1giOHYja','https://api.spotify.com/v1/tracks/22KhESNLwQsaZx1giOHYja','https://api.spotify.com/v1/audio-analysis/22KhESNLwQsaZx1giOHYja',339520,4
280,0,0.699,0.621,0,-6.079,1,0.0336,0.0617,0,0.133,0.483,119.987,'6DfX7FTV4IcjEisigdGZDC','spotify:track:6DfX7FTV4IcjEisigdGZDC','https://api.spotify.com/v1/tracks/6DfX7FTV4IcjEisigdGZDC','https://api.spotify.com/v1/audio-analysis/6DfX7FTV4IcjEisigdGZDC',165587,4
281,0,0.669,0.773,0,-3.627,0,0.102,0.226,1.48E-06,0.0999,0.726,157.984,'1GGVDOuw5rNBAUJ8ctn2PS','spotify:track:1GGVDOuw5rNBAUJ8ctn2PS','https://api.spotify.com/v1/tracks/1GGVDOuw5rNBAUJ8ctn2PS','https://api.spotify.com/v1/audio-analysis/1GGVDOuw5rNBAUJ8ctn2PS',232836,4
282,0,0.445,0.65,8,-5.539,1,0.103,0.0393,0,0.0935,0.133,135.103,'2bJ1GgDBEgTPMUekWa7g8M','spotify:track:2bJ1GgDBEgTPMUekWa7g8M','https://api.spotify.com/v1/tracks/2bJ1GgDBEgTPMUekWa7g8M','https://api.spotify.com/v1/audio-analysis/2bJ1GgDBEgTPMUekWa7g8M',219413,4
283,0,0.615,0.614,0,-6.763,1,0.278,0.163,3.09E-05,0.0716,0.497,100.866,'5dfcBQjE8ey3PSDWUofS59','spotify:track:5dfcBQjE8ey3PSDWUofS59','https://api.spotify.com/v1/tracks/5dfcBQjE8ey3PSDWUofS59','https://api.spotify.com/v1/audio-analysis/5dfcBQjE8ey3PSDWUofS59',233053,4
284,0,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.295,110.898,'3kfxarilcBr81mb2hmZLeh','spotify:track:3kfxarilcBr81mb2hmZLeh','https://api.spotify.com/v1/tracks/3kfxarilcBr81mb2hmZLeh','https://api.spotify.com/v1/audio-analysis/3kfxarilcBr81mb2hmZLeh',191600,4
285,0,0.777,0.405,11,-8.757,0,0.059,0.139,0,0.107,0.0678,120.976,'7pIUR1RwTHyCKruORuaFth','spotify:track:7pIUR1RwTHyCKruORuaFth','https://api.spotify.com/v1/tracks/7pIUR1RwTHyCKruORuaFth','https://api.spotify.com/v1/audio-analysis/7pIUR1RwTHyCKruORuaFth',221660,4
286,0,0.72,0.566,10,-5.43,0,0.052,0.174,5.34E-06,0.115,0.402,88.015,'3CLlBXXtPQmgS14yvjJKKF','spotify:track:3CLlBXXtPQmgS14yvjJKKF','https://api.spotify.com/v1/tracks/3CLlBXXtPQmgS14yvjJKKF','https://api.spotify.com/v1/audio-analysis/3CLlBXXtPQmgS14yvjJKKF',189653,4
287,0,0.712,0.555,9,-8.409,0,0.0592,0.0148,0,0.336,0.415,123.958,'2U0SStTVoeYgCuEDfGlMD5','spotify:track:2U0SStTVoeYgCuEDfGlMD5','https://api.spotify.com/v1/tracks/2U0SStTVoeYgCuEDfGlMD5','https://api.spotify.com/v1/audio-analysis/2U0SStTVoeYgCuEDfGlMD5',298773,4
288,0,0.727,0.539,1,-9.508,0,0.144,0.0636,0,0.112,0.544,106.982,'4CQjR9G75xwJjiiLurKDre','spotify:track:4CQjR9G75xwJjiiLurKDre','https://api.spotify.com/v1/tracks/4CQjR9G75xwJjiiLurKDre','https://api.spotify.com/v1/audio-analysis/4CQjR9G75xwJjiiLurKDre',216000,4
289,0,0.897,0.498,9,-5,1,0.0605,0.552,0,0.127,0.955,119.991,'1608cOZINzEjaREvqEaDBd','spotify:track:1608cOZINzEjaREvqEaDBd','https://api.spotify.com/v1/tracks/1608cOZINzEjaREvqEaDBd','https://api.spotify.com/v1/audio-analysis/1608cOZINzEjaREvqEaDBd',220021,4
290,0,0.727,0.517,11,-9.749,0,0.0579,0.086,0,0.1,0.132,100.005,'6o1fsIvuKeTA0XdYDkqsEb','spotify:track:6o1fsIvuKeTA0XdYDkqsEb','https://api.spotify.com/v1/tracks/6o1fsIvuKeTA0XdYDkqsEb','https://api.spotify.com/v1/audio-analysis/6o1fsIvuKeTA0XdYDkqsEb',194578,4
291,0,0.73,0.696,11,-5.73,0,0.0746,0.00183,0,0.134,0.343,116.947,'3ixkkyYgnYSUlw3sWKJRFs','spotify:track:3ixkkyYgnYSUlw3sWKJRFs','https://api.spotify.com/v1/tracks/3ixkkyYgnYSUlw3sWKJRFs','https://api.spotify.com/v1/audio-analysis/3ixkkyYgnYSUlw3sWKJRFs',200047,4
292,0,0.809,0.504,2,-3.201,1,0.15,0.00156,0,0.0856,0.528,120.065,'1trZGMI2CGyVT44STkpCoN','spotify:track:1trZGMI2CGyVT44STkpCoN','https://api.spotify.com/v1/tracks/1trZGMI2CGyVT44STkpCoN','https://api.spotify.com/v1/audio-analysis/1trZGMI2CGyVT44STkpCoN',223969,4
293,0,0.825,0.444,8,-7.534,1,0.102,0.198,1.74E-06,0.0688,0.468,104.999,'3r2XESuXFFFsn4OvhPk5si','spotify:track:3r2XESuXFFFsn4OvhPk5si','https://api.spotify.com/v1/tracks/3r2XESuXFFFsn4OvhPk5si','https://api.spotify.com/v1/audio-analysis/3r2XESuXFFFsn4OvhPk5si',173767,4
294,0,0.618,0.574,9,-7.134,0,0.0658,0.152,0,0.264,0.367,112.886,'50IgW9H0bkgQ8pyxdNICrt','spotify:track:50IgW9H0bkgQ8pyxdNICrt','https://api.spotify.com/v1/tracks/50IgW9H0bkgQ8pyxdNICrt','https://api.spotify.com/v1/audio-analysis/50IgW9H0bkgQ8pyxdNICrt',271773,4
295,0,0.592,0.701,10,-4.014,0,0.0858,0.0451,0,0.327,0.299,129.501,'5J5PXmMdQ2nh1lZOal8KmK','spotify:track:5J5PXmMdQ2nh1lZOal8KmK','https://api.spotify.com/v1/tracks/5J5PXmMdQ2nh1lZOal8KmK','https://api.spotify.com/v1/audio-analysis/5J5PXmMdQ2nh1lZOal8KmK',280615,4
296,0,0.771,0.608,2,-7.778,1,0.0466,0.013,0,0.303,0.646,129.987,'71o8XXgzP7kYh39JtRUCzY','spotify:track:71o8XXgzP7kYh39JtRUCzY','https://api.spotify.com/v1/tracks/71o8XXgzP7kYh39JtRUCzY','https://api.spotify.com/v1/audio-analysis/71o8XXgzP7kYh39JtRUCzY',201642,4
297,0,0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.417,136.919,'20dP2DaMHIAmwWAbp7peSr','spotify:track:20dP2DaMHIAmwWAbp7peSr','https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr','https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr',252256,4
298,0,0.619,0.593,3,-9.272,1,0.187,0.183,0,0.254,0.608,110.193,'5KCjwNcfPpvZdbYMIQkTuH','spotify:track:5KCjwNcfPpvZdbYMIQkTuH','https://api.spotify.com/v1/tracks/5KCjwNcfPpvZdbYMIQkTuH','https://api.spotify.com/v1/audio-analysis/5KCjwNcfPpvZdbYMIQkTuH',249818,4
299,0,0.743,0.892,7,-2.801,1,0.128,0.046,0,0.257,0.453,102.019,'2ZiDfw6UdzDu754cBiwgEG','spotify:track:2ZiDfw6UdzDu754cBiwgEG','https://api.spotify.com/v1/tracks/2ZiDfw6UdzDu754cBiwgEG','https://api.spotify.com/v1/audio-analysis/2ZiDfw6UdzDu754cBiwgEG',221176,4
300,0,0.702,0.48,7,-10.26,0,0.0466,0.128,8.76E-05,0.119,0.14,119.042,'6aaYOxUTxJwfIfITGBO15d','spotify:track:6aaYOxUTxJwfIfITGBO15d','https://api.spotify.com/v1/tracks/6aaYOxUTxJwfIfITGBO15d','https://api.spotify.com/v1/audio-analysis/6aaYOxUTxJwfIfITGBO15d',189062,4
